regulator	target	mor	likelihood
PKCA_DN.V1_UP	SCOC	1	1
PKCA_DN.V1_UP	EGR4	1	1
PKCA_DN.V1_UP	CLEC4A	1	1
PKCA_DN.V1_UP	WNT10A	1	1
PKCA_DN.V1_UP	RDH5	1	1
PKCA_DN.V1_UP	SSBP2	1	1
PKCA_DN.V1_UP	DIO1	1	1
PKCA_DN.V1_UP	GSTM1	1	1
PKCA_DN.V1_UP	C16orf5	1	1
PKCA_DN.V1_UP	TREH	1	1
PKCA_DN.V1_UP	PSAPL1	1	1
PKCA_DN.V1_UP	ADAM3A	1	1
PKCA_DN.V1_UP	GALNT6	1	1
PKCA_DN.V1_UP	ALOX12P2	1	1
PKCA_DN.V1_UP	CABP5	1	1
PKCA_DN.V1_UP	ARSG	1	1
PKCA_DN.V1_UP	ZBTB7C	1	1
PKCA_DN.V1_UP	SLCO1C1	1	1
PKCA_DN.V1_UP	POMC	1	1
PKCA_DN.V1_UP	PPP6R2	1	1
PKCA_DN.V1_UP	MGMT	1	1
PKCA_DN.V1_UP	SLC7A8	1	1
PKCA_DN.V1_UP	NECAB2	1	1
PKCA_DN.V1_UP	S100G	1	1
PKCA_DN.V1_UP	ADRA1A	1	1
PKCA_DN.V1_UP	SLC23A2	1	1
PKCA_DN.V1_UP	G6PC	1	1
PKCA_DN.V1_UP	DKK4	1	1
PKCA_DN.V1_UP	GFAP	1	1
PKCA_DN.V1_UP	TMEM56	1	1
PKCA_DN.V1_UP	TPSB2	1	1
PKCA_DN.V1_UP	CYP2D6	1	1
PKCA_DN.V1_UP	TUBB2B	1	1
PKCA_DN.V1_UP	IL33	1	1
PKCA_DN.V1_UP	GSTT1	1	1
PKCA_DN.V1_UP	PACSIN1	1	1
PKCA_DN.V1_UP	ADCY3	1	1
PKCA_DN.V1_UP	SLC2A5	1	1
PKCA_DN.V1_UP	PLXNA3	1	1
PKCA_DN.V1_UP	DDX60	1	1
PKCA_DN.V1_UP	CELA3A	1	1
PKCA_DN.V1_UP	KLF15	1	1
PKCA_DN.V1_UP	SLC47A1	1	1
PKCA_DN.V1_UP	ORMDL3	1	1
PKCA_DN.V1_UP	OAS2	1	1
PKCA_DN.V1_UP	RAB30	1	1
PKCA_DN.V1_UP	LPAR3	1	1
PKCA_DN.V1_UP	CCL24	1	1
PKCA_DN.V1_UP	DHRS1	1	1
PKCA_DN.V1_UP	ICAM5	1	1
PKCA_DN.V1_UP	IL15	1	1
PKCA_DN.V1_UP	NXNL1	1	1
PKCA_DN.V1_UP	SLC20A1	1	1
PKCA_DN.V1_UP	NMT2	1	1
PKCA_DN.V1_UP	ZIM3	1	1
PKCA_DN.V1_UP	PPAPDC3	1	1
PKCA_DN.V1_UP	ELMOD3	1	1
PKCA_DN.V1_UP	TEF	1	1
PKCA_DN.V1_UP	PHKA1	1	1
MTOR_UP.N4.V1_DN	RAG1	1	1
MTOR_UP.N4.V1_DN	TXNIP	1	1
MTOR_UP.N4.V1_DN	RAG2	1	1
MTOR_UP.N4.V1_DN	NR1D2	1	1
MTOR_UP.N4.V1_DN	DNTT	1	1
MTOR_UP.N4.V1_DN	FAM13B	1	1
MTOR_UP.N4.V1_DN	HES1	1	1
MTOR_UP.N4.V1_DN	EVI2B	1	1
MTOR_UP.N4.V1_DN	S1PR1	1	1
MTOR_UP.N4.V1_DN	C11orf61	1	1
MTOR_UP.N4.V1_DN	EVI2A	1	1
MTOR_UP.N4.V1_DN	MIS18BP1	1	1
MTOR_UP.N4.V1_DN	FBLN5	1	1
MTOR_UP.N4.V1_DN	ANKRD36B	1	1
MTOR_UP.N4.V1_DN	BTG2	1	1
MTOR_UP.N4.V1_DN	NFE2	1	1
MTOR_UP.N4.V1_DN	TRAT1	1	1
MTOR_UP.N4.V1_DN	LINC00342	1	1
MTOR_UP.N4.V1_DN	HIST1H2AC	1	1
MTOR_UP.N4.V1_DN	FRAT2	1	1
MTOR_UP.N4.V1_DN	DCAF16	1	1
MTOR_UP.N4.V1_DN	CBFA2T3	1	1
MTOR_UP.N4.V1_DN	WDR45	1	1
MTOR_UP.N4.V1_DN	YPEL5	1	1
MTOR_UP.N4.V1_DN	FRAT1	1	1
MTOR_UP.N4.V1_DN	MME	1	1
MTOR_UP.N4.V1_DN	SPHAR	1	1
MTOR_UP.N4.V1_DN	CCNG2	1	1
MTOR_UP.N4.V1_DN	LTB	1	1
MTOR_UP.N4.V1_DN	H1F0	1	1
MTOR_UP.N4.V1_DN	SYNE2	1	1
MTOR_UP.N4.V1_DN	KIAA0484	1	1
MTOR_UP.N4.V1_DN	ELAC1	1	1
MTOR_UP.N4.V1_DN	GIMAP6	1	1
MTOR_UP.N4.V1_DN	TMEM80	1	1
MTOR_UP.N4.V1_DN	CD1E	1	1
MTOR_UP.N4.V1_DN	KIAA1659	1	1
MTOR_UP.N4.V1_DN	SUV420H1	1	1
MTOR_UP.N4.V1_DN	HIST1H3H	1	1
MTOR_UP.N4.V1_DN	BAALC	1	1
MTOR_UP.N4.V1_DN	LONP2	1	1
MTOR_UP.N4.V1_DN	AHSA2	1	1
MTOR_UP.N4.V1_DN	C17orf48	1	1
MTOR_UP.N4.V1_DN	PLCL1	1	1
MTOR_UP.N4.V1_DN	DACH1	1	1
MTOR_UP.N4.V1_DN	MARCH8	1	1
MTOR_UP.N4.V1_DN	RCOR3	1	1
MTOR_UP.N4.V1_DN	CD1C	1	1
MTOR_UP.N4.V1_DN	RNF44	1	1
MTOR_UP.N4.V1_DN	ADORA2A	1	1
MTOR_UP.N4.V1_DN	ZNF277	1	1
MTOR_UP.N4.V1_DN	CCDC28A	1	1
MTOR_UP.N4.V1_DN	CLK1	1	1
MTOR_UP.N4.V1_DN	KIAA1661	1	1
MTOR_UP.N4.V1_DN	PDCD4	1	1
MTOR_UP.N4.V1_DN	ANP32A-IT1	1	1
MTOR_UP.N4.V1_DN	ZNF394	1	1
MTOR_UP.N4.V1_DN	HSD17B11	1	1
MTOR_UP.N4.V1_DN	HOXA7	1	1
MTOR_UP.N4.V1_DN	SPRY1	1	1
MTOR_UP.N4.V1_DN	IKZF2	1	1
MTOR_UP.N4.V1_DN	HSPBAP1	1	1
MTOR_UP.N4.V1_DN	CD52	1	1
MTOR_UP.N4.V1_DN	ST18	1	1
MTOR_UP.N4.V1_DN	CD1B	1	1
MTOR_UP.N4.V1_DN	ALS2CR8	1	1
MTOR_UP.N4.V1_DN	CLK4	1	1
MTOR_UP.N4.V1_DN	SYF2	1	1
MTOR_UP.N4.V1_DN	PNRC1	1	1
MTOR_UP.N4.V1_DN	C5orf54	1	1
MTOR_UP.N4.V1_DN	CAMK2N1	1	1
MTOR_UP.N4.V1_DN	LRRC37A4	1	1
MTOR_UP.N4.V1_DN	KIAA0754	1	1
MTOR_UP.N4.V1_DN	LOC647357	1	1
MTOR_UP.N4.V1_DN	LZTFL1	1	1
MTOR_UP.N4.V1_DN	ZNF117	1	1
MTOR_UP.N4.V1_DN	CYP2E1	1	1
MTOR_UP.N4.V1_DN	GALNT7	1	1
MTOR_UP.N4.V1_DN	ZNF34	1	1
MTOR_UP.N4.V1_DN	KIAA1731	1	1
MTOR_UP.N4.V1_DN	EPM2A	1	1
MTOR_UP.N4.V1_DN	ERAP1	1	1
MTOR_UP.N4.V1_DN	TRIOBP	1	1
MTOR_UP.N4.V1_DN	GALNT6	1	1
MTOR_UP.N4.V1_DN	CIR1	1	1
MTOR_UP.N4.V1_DN	DPY19L2P2	1	1
MTOR_UP.N4.V1_DN	BRWD1	1	1
MTOR_UP.N4.V1_DN	DKFZp547G183	1	1
MTOR_UP.N4.V1_DN	CEP68	1	1
MTOR_UP.N4.V1_DN	MRE11A	1	1
MTOR_UP.N4.V1_DN	NEAT1	1	1
MTOR_UP.N4.V1_DN	CEP135	1	1
MTOR_UP.N4.V1_DN	CLN5	1	1
MTOR_UP.N4.V1_DN	CBX7	1	1
MTOR_UP.N4.V1_DN	BRIP1	1	1
MTOR_UP.N4.V1_DN	CUX1	1	1
MTOR_UP.N4.V1_DN	KIAA0889	1	1
MTOR_UP.N4.V1_DN	ARID5B	1	1
MTOR_UP.N4.V1_DN	TRA2A	1	1
MTOR_UP.N4.V1_DN	LRRC37A	1	1
MTOR_UP.N4.V1_DN	CD1A	1	1
MTOR_UP.N4.V1_DN	HBP1	1	1
MTOR_UP.N4.V1_DN	FAIM	1	1
MTOR_UP.N4.V1_DN	SRGAP2	1	1
MTOR_UP.N4.V1_DN	ST8SIA4	1	1
MTOR_UP.N4.V1_DN	FOLR1	1	1
MTOR_UP.N4.V1_DN	PCNXL2	1	1
MTOR_UP.N4.V1_DN	ZNF124	1	1
MTOR_UP.N4.V1_DN	KIAA0430	1	1
MTOR_UP.N4.V1_DN	FBXL4	1	1
MTOR_UP.N4.V1_DN	CHIC2	1	1
MTOR_UP.N4.V1_DN	ZNF682	1	1
MTOR_UP.N4.V1_DN	VEZF1	1	1
MTOR_UP.N4.V1_DN	ZNF673	1	1
MTOR_UP.N4.V1_DN	C15orf5	1	1
MTOR_UP.N4.V1_DN	RYR2	1	1
MTOR_UP.N4.V1_DN	C11orf95	1	1
MTOR_UP.N4.V1_DN	SLC23A2	1	1
MTOR_UP.N4.V1_DN	STMN3	1	1
MTOR_UP.N4.V1_DN	IFT140	1	1
MTOR_UP.N4.V1_DN	ZNF443	1	1
MTOR_UP.N4.V1_DN	TRMT1L	1	1
MTOR_UP.N4.V1_DN	PCMTD2	1	1
MTOR_UP.N4.V1_DN	BCKDHA	1	1
MTOR_UP.N4.V1_DN	ANGEL2	1	1
MTOR_UP.N4.V1_DN	MNT	1	1
MTOR_UP.N4.V1_DN	CRBN	1	1
MTOR_UP.N4.V1_DN	IGBP1	1	1
MTOR_UP.N4.V1_DN	ZNF271	1	1
MTOR_UP.N4.V1_DN	ECHDC2	1	1
MTOR_UP.N4.V1_DN	MAML1	1	1
MTOR_UP.N4.V1_DN	RPS28	1	1
MTOR_UP.N4.V1_DN	XYLT1	1	1
MTOR_UP.N4.V1_DN	ANXA5	1	1
MTOR_UP.N4.V1_DN	ZNF14	1	1
MTOR_UP.N4.V1_DN	ZNF268	1	1
MTOR_UP.N4.V1_DN	MXD4	1	1
MTOR_UP.N4.V1_DN	TPM2	1	1
MTOR_UP.N4.V1_DN	BCOR	1	1
MTOR_UP.N4.V1_DN	KAT2B	1	1
MTOR_UP.N4.V1_DN	POLR2J4	1	1
MTOR_UP.N4.V1_DN	HHLA3	1	1
MTOR_UP.N4.V1_DN	SPATS2	1	1
MTOR_UP.N4.V1_DN	ZXDC	1	1
MTOR_UP.N4.V1_DN	TNRC6B	1	1
MTOR_UP.N4.V1_DN	BIN2	1	1
MTOR_UP.N4.V1_DN	C9orf69	1	1
MTOR_UP.N4.V1_DN	SLC35D1	1	1
MTOR_UP.N4.V1_DN	GCC2	1	1
MTOR_UP.N4.V1_DN	SLC41A3	1	1
MTOR_UP.N4.V1_DN	SENP7	1	1
MTOR_UP.N4.V1_DN	FLJ42627	1	1
MTOR_UP.N4.V1_DN	PBXIP1	1	1
MTOR_UP.N4.V1_DN	ZNF711	1	1
MTOR_UP.N4.V1_DN	ATF7IP	1	1
MTOR_UP.N4.V1_DN	ELF2	1	1
MTOR_UP.N4.V1_DN	TPP1	1	1
MTOR_UP.N4.V1_DN	ZBTB20	1	1
MTOR_UP.N4.V1_DN	SLC2A11	1	1
MTOR_UP.N4.V1_DN	DMXL1	1	1
MTOR_UP.N4.V1_DN	C14orf101	1	1
MTOR_UP.N4.V1_DN	EFHC1	1	1
MTOR_UP.N4.V1_DN	SCN3A	1	1
MTOR_UP.N4.V1_DN	REL	1	1
MTOR_UP.N4.V1_DN	RAD51B	1	1
MTOR_UP.N4.V1_DN	C3orf64	1	1
MTOR_UP.N4.V1_DN	ZNF544	1	1
MTOR_UP.N4.V1_DN	ZNF180	1	1
MTOR_UP.N4.V1_DN	HIST1H2BK	1	1
MTOR_UP.N4.V1_DN	ZBTB16	1	1
MTOR_UP.N4.V1_DN	C1orf56	1	1
MTOR_UP.N4.V1_DN	PTPRCAP	1	1
MTOR_UP.N4.V1_DN	SOS2	1	1
MTOR_UP.N4.V1_DN	ATF1	1	1
MTOR_UP.N4.V1_DN	GPA33	1	1
MTOR_UP.N4.V1_DN	TM7SF3	1	1
MTOR_UP.N4.V1_DN	ACTR8	1	1
MTOR_UP.N4.V1_DN	HIST1H2AM	1	1
MTOR_UP.N4.V1_DN	POLH	1	1
MTOR_UP.N4.V1_DN	BBS1	1	1
MTOR_UP.N4.V1_DN	TFPI	1	1
MTOR_UP.N4.V1_DN	TRIM23	1	1
MTOR_UP.N4.V1_DN	SMPD3	1	1
MTOR_UP.N4.V1_DN	VNN2	1	1
MTOR_UP.N4.V1_DN	ATP6V1G2	1	1
MTOR_UP.N4.V1_DN	CCNE1	1	1
MTOR_UP.N4.V1_DN	HHAT	1	1
MTOR_UP.N4.V1_DN	MPHOSPH8	1	1
MTOR_UP.N4.V1_DN	ZNF187	1	1
MTOR_UP.N4.V1_DN	SENP6	1	1
MTOR_UP.N4.V1_DN	KIAA0355	1	1
MTOR_UP.N4.V1_DN	MEPCE	1	1
MTOR_UP.N4.V1_DN	ING4	1	1
MTOR_UP.N4.V1_UP	CHAC1	1	1
MTOR_UP.N4.V1_UP	ASNS	1	1
MTOR_UP.N4.V1_UP	CTSG	1	1
MTOR_UP.N4.V1_UP	SLC7A11	1	1
MTOR_UP.N4.V1_UP	VLDLR	1	1
MTOR_UP.N4.V1_UP	PCK2	1	1
MTOR_UP.N4.V1_UP	KIF21B	1	1
MTOR_UP.N4.V1_UP	BCHE	1	1
MTOR_UP.N4.V1_UP	ATF3	1	1
MTOR_UP.N4.V1_UP	TM6SF1	1	1
MTOR_UP.N4.V1_UP	MFAP4	1	1
MTOR_UP.N4.V1_UP	CYTL1	1	1
MTOR_UP.N4.V1_UP	BHLHE40	1	1
MTOR_UP.N4.V1_UP	CLIC4	1	1
MTOR_UP.N4.V1_UP	BCAT1	1	1
MTOR_UP.N4.V1_UP	IL21R	1	1
MTOR_UP.N4.V1_UP	ANXA3	1	1
MTOR_UP.N4.V1_UP	SEC24D	1	1
MTOR_UP.N4.V1_UP	OPN3	1	1
MTOR_UP.N4.V1_UP	SLC3A2	1	1
MTOR_UP.N4.V1_UP	SAR1B	1	1
MTOR_UP.N4.V1_UP	IFRD1	1	1
MTOR_UP.N4.V1_UP	EIF4EBP1	1	1
MTOR_UP.N4.V1_UP	PDXK	1	1
MTOR_UP.N4.V1_UP	TUBB2A	1	1
MTOR_UP.N4.V1_UP	ELOVL6	1	1
MTOR_UP.N4.V1_UP	LDLR	1	1
MTOR_UP.N4.V1_UP	DHCR7	1	1
MTOR_UP.N4.V1_UP	GPR65	1	1
MTOR_UP.N4.V1_UP	PYCR1	1	1
MTOR_UP.N4.V1_UP	DLEU1	1	1
MTOR_UP.N4.V1_UP	TBRG4	1	1
MTOR_UP.N4.V1_UP	KIAA0020	1	1
MTOR_UP.N4.V1_UP	IL7R	1	1
MTOR_UP.N4.V1_UP	PIR	1	1
MTOR_UP.N4.V1_UP	RRP12	1	1
MTOR_UP.N4.V1_UP	MAP1A	1	1
MTOR_UP.N4.V1_UP	SLC6A9	1	1
MTOR_UP.N4.V1_UP	ASS1	1	1
MTOR_UP.N4.V1_UP	GOT1	1	1
MTOR_UP.N4.V1_UP	CALML4	1	1
MTOR_UP.N4.V1_UP	DDIT3	1	1
MTOR_UP.N4.V1_UP	SQRDL	1	1
MTOR_UP.N4.V1_UP	PSPH	1	1
MTOR_UP.N4.V1_UP	IFI30	1	1
MTOR_UP.N4.V1_UP	KLHL7	1	1
MTOR_UP.N4.V1_UP	TIMM44	1	1
MTOR_UP.N4.V1_UP	SLC39A14	1	1
MTOR_UP.N4.V1_UP	LARS2	1	1
MTOR_UP.N4.V1_UP	GAS2L1	1	1
MTOR_UP.N4.V1_UP	CEBPB	1	1
MTOR_UP.N4.V1_UP	SLC39A4	1	1
MTOR_UP.N4.V1_UP	RIMS3	1	1
MTOR_UP.N4.V1_UP	VEGFA	1	1
MTOR_UP.N4.V1_UP	ARL4A	1	1
MTOR_UP.N4.V1_UP	GALE	1	1
MTOR_UP.N4.V1_UP	MGAT4A	1	1
MTOR_UP.N4.V1_UP	HERPUD1	1	1
MTOR_UP.N4.V1_UP	RIT1	1	1
MTOR_UP.N4.V1_UP	EBNA1BP2	1	1
MTOR_UP.N4.V1_UP	NANS	1	1
MTOR_UP.N4.V1_UP	CD79B	1	1
MTOR_UP.N4.V1_UP	LGMN	1	1
MTOR_UP.N4.V1_UP	CHORDC1	1	1
MTOR_UP.N4.V1_UP	PAK1IP1	1	1
MTOR_UP.N4.V1_UP	CCBL1	1	1
MTOR_UP.N4.V1_UP	SLC1A5	1	1
MTOR_UP.N4.V1_UP	POLR3G	1	1
MTOR_UP.N4.V1_UP	FAS	1	1
MTOR_UP.N4.V1_UP	CLPB	1	1
MTOR_UP.N4.V1_UP	DDIT4	1	1
MTOR_UP.N4.V1_UP	CARS	1	1
MTOR_UP.N4.V1_UP	COASY	1	1
MTOR_UP.N4.V1_UP	RRP15	1	1
MTOR_UP.N4.V1_UP	RRP9	1	1
MTOR_UP.N4.V1_UP	CEBPG	1	1
MTOR_UP.N4.V1_UP	GUCY1A3	1	1
MTOR_UP.N4.V1_UP	EAF2	1	1
MTOR_UP.N4.V1_UP	ABHD6	1	1
MTOR_UP.N4.V1_UP	ARG2	1	1
MTOR_UP.N4.V1_UP	PTPRK	1	1
MTOR_UP.N4.V1_UP	MCPH1	1	1
MTOR_UP.N4.V1_UP	ADAM9	1	1
MTOR_UP.N4.V1_UP	APOL6	1	1
MTOR_UP.N4.V1_UP	OGN	1	1
MTOR_UP.N4.V1_UP	IDH1	1	1
MTOR_UP.N4.V1_UP	ADM	1	1
MTOR_UP.N4.V1_UP	ULBP1	1	1
MTOR_UP.N4.V1_UP	BATF	1	1
MTOR_UP.N4.V1_UP	TRIB3	1	1
MTOR_UP.N4.V1_UP	PECAM1	1	1
MTOR_UP.N4.V1_UP	PLCB1	1	1
MTOR_UP.N4.V1_UP	GFPT1	1	1
MTOR_UP.N4.V1_UP	MSMO1	1	1
MTOR_UP.N4.V1_UP	GBE1	1	1
MTOR_UP.N4.V1_UP	BSPRY	1	1
MTOR_UP.N4.V1_UP	SLC31A1	1	1
MTOR_UP.N4.V1_UP	UGCG	1	1
MTOR_UP.N4.V1_UP	ETNK1	1	1
MTOR_UP.N4.V1_UP	CNIH4	1	1
MTOR_UP.N4.V1_UP	FKBP11	1	1
MTOR_UP.N4.V1_UP	COQ2	1	1
MTOR_UP.N4.V1_UP	TFPT	1	1
MTOR_UP.N4.V1_UP	ISOC2	1	1
MTOR_UP.N4.V1_UP	E2F5	1	1
MTOR_UP.N4.V1_UP	GALK2	1	1
MTOR_UP.N4.V1_UP	MRPL39	1	1
MTOR_UP.N4.V1_UP	PFKM	1	1
MTOR_UP.N4.V1_UP	GK3P	1	1
MTOR_UP.N4.V1_UP	FAM129A	1	1
MTOR_UP.N4.V1_UP	NFIL3	1	1
MTOR_UP.N4.V1_UP	SLC7A5	1	1
MTOR_UP.N4.V1_UP	ARL3	1	1
MTOR_UP.N4.V1_UP	CDK16	1	1
MTOR_UP.N4.V1_UP	C8B	1	1
MTOR_UP.N4.V1_UP	ASCC1	1	1
MTOR_UP.N4.V1_UP	CCDC86	1	1
MTOR_UP.N4.V1_UP	RPAP1	1	1
MTOR_UP.N4.V1_UP	TSC22D3	1	1
MTOR_UP.N4.V1_UP	EIF2B3	1	1
MTOR_UP.N4.V1_UP	ACACA	1	1
MTOR_UP.N4.V1_UP	RABEPK	1	1
MTOR_UP.N4.V1_UP	PANK3	1	1
MTOR_UP.N4.V1_UP	TRAF3IP2	1	1
MTOR_UP.N4.V1_UP	GRM2	1	1
MTOR_UP.N4.V1_UP	ZNF259	1	1
MTOR_UP.N4.V1_UP	DSCR4	1	1
MTOR_UP.N4.V1_UP	DDN	1	1
MTOR_UP.N4.V1_UP	CHUK	1	1
MTOR_UP.N4.V1_UP	LIMA1	1	1
MTOR_UP.N4.V1_UP	DNMT3B	1	1
MTOR_UP.N4.V1_UP	DBN1	1	1
MTOR_UP.N4.V1_UP	SARS	1	1
MTOR_UP.N4.V1_UP	COX10	1	1
MTOR_UP.N4.V1_UP	TTC35	1	1
MTOR_UP.N4.V1_UP	GPRC5C	1	1
MTOR_UP.N4.V1_UP	NUP155	1	1
MTOR_UP.N4.V1_UP	NQO2	1	1
MTOR_UP.N4.V1_UP	LPCAT4	1	1
MTOR_UP.N4.V1_UP	PTS	1	1
MTOR_UP.N4.V1_UP	PCCA	1	1
MTOR_UP.N4.V1_UP	ITK	1	1
MTOR_UP.N4.V1_UP	PHACTR2	1	1
MTOR_UP.N4.V1_UP	VARS	1	1
MTOR_UP.N4.V1_UP	ADARB1	1	1
MTOR_UP.N4.V1_UP	SLC43A1	1	1
MTOR_UP.N4.V1_UP	DOK2	1	1
MTOR_UP.N4.V1_UP	ASPHD1	1	1
MTOR_UP.N4.V1_UP	TSNAXIP1	1	1
MTOR_UP.N4.V1_UP	FGF1	1	1
MTOR_UP.N4.V1_UP	GTF2E2	1	1
MTOR_UP.N4.V1_UP	VPS54	1	1
MTOR_UP.N4.V1_UP	TRPM6	1	1
MTOR_UP.N4.V1_UP	MAST2	1	1
MTOR_UP.N4.V1_UP	GH1	1	1
MTOR_UP.N4.V1_UP	OPRL1	1	1
MTOR_UP.N4.V1_UP	MARS	1	1
MTOR_UP.N4.V1_UP	GK	1	1
MTOR_UP.N4.V1_UP	OBFC1	1	1
MTOR_UP.N4.V1_UP	GLRX2	1	1
MTOR_UP.N4.V1_UP	FAH	1	1
MTOR_UP.N4.V1_UP	SLC25A32	1	1
MTOR_UP.N4.V1_UP	GCH1	1	1
MTOR_UP.N4.V1_UP	HYAL3	1	1
MTOR_UP.N4.V1_UP	SLC6A6	1	1
MTOR_UP.N4.V1_UP	VPS33B	1	1
MTOR_UP.N4.V1_UP	PLS1	1	1
MTOR_UP.N4.V1_UP	BNIP3	1	1
MTOR_UP.N4.V1_UP	SSTR2	1	1
MTOR_UP.N4.V1_UP	CUTC	1	1
MTOR_UP.N4.V1_UP	SLC4A1AP	1	1
MTOR_UP.N4.V1_UP	TMEM135	1	1
MTOR_UP.N4.V1_UP	STX4	1	1
MTOR_UP.N4.V1_UP	YRDC	1	1
MTOR_UP.N4.V1_UP	SYNPO	1	1
MTOR_UP.N4.V1_UP	IDH3A	1	1
MTOR_UP.N4.V1_UP	PHGDH	1	1
MTOR_UP.N4.V1_UP	ITPR1	1	1
MTOR_UP.N4.V1_UP	PJA1	1	1
MTOR_UP.N4.V1_UP	OPCML	1	1
MTOR_UP.N4.V1_UP	CDRT1	1	1
MTOR_UP.N4.V1_UP	USH1C	1	1
MTOR_UP.N4.V1_UP	SREBF1	1	1
MTOR_UP.N4.V1_UP	SPRED2	1	1
MTOR_UP.N4.V1_UP	MIPEP	1	1
MTOR_UP.N4.V1_UP	RBM28	1	1
MTOR_UP.N4.V1_UP	LHX2	1	1
MTOR_UP.N4.V1_UP	ICT1	1	1
MTOR_UP.N4.V1_UP	CAMKV	1	1
MTOR_UP.N4.V1_UP	NME7	1	1
MTOR_UP.N4.V1_UP	CASR	1	1
MTOR_UP.N4.V1_UP	SLCO4A1	1	1
MTOR_UP.N4.V1_UP	SDF2L1	1	1
MTOR_UP.N4.V1_UP	E2F6	1	1
MTOR_UP.N4.V1_UP	MRPL22	1	1
MTOR_UP.N4.V1_UP	PDHX	1	1
PTEN_DN.V2_DN	RPS4Y1	1	1
PTEN_DN.V2_DN	SEPP1	1	1
PTEN_DN.V2_DN	BMP4	1	1
PTEN_DN.V2_DN	FABP6	1	1
PTEN_DN.V2_DN	OGDHL	1	1
PTEN_DN.V2_DN	FRMD1	1	1
PTEN_DN.V2_DN	SCGN	1	1
PTEN_DN.V2_DN	NDOR1	1	1
PTEN_DN.V2_DN	LINC00339	1	1
PTEN_DN.V2_DN	ST6GALNAC2	1	1
PTEN_DN.V2_DN	DDX3Y	1	1
PTEN_DN.V2_DN	WIPF1	1	1
PTEN_DN.V2_DN	FES	1	1
PTEN_DN.V2_DN	CEBPA	1	1
PTEN_DN.V2_DN	GPR3	1	1
PTEN_DN.V2_DN	RGS2	1	1
PTEN_DN.V2_DN	UNC119	1	1
PTEN_DN.V2_DN	MGA	1	1
PTEN_DN.V2_DN	NEO1	1	1
PTEN_DN.V2_DN	CYP11B2	1	1
PTEN_DN.V2_DN	MID1	1	1
PTEN_DN.V2_DN	SPDEF	1	1
PTEN_DN.V2_DN	RBM4	1	1
PTEN_DN.V2_DN	PCSK1N	1	1
PTEN_DN.V2_DN	MAGOHB	1	1
PTEN_DN.V2_DN	BATF3	1	1
PTEN_DN.V2_DN	BAHCC1	1	1
PTEN_DN.V2_DN	NUDT18	1	1
PTEN_DN.V2_DN	NVL	1	1
PTEN_DN.V2_DN	ZNF574	1	1
PTEN_DN.V2_DN	TEX13B	1	1
PTEN_DN.V2_DN	GFM1	1	1
PTEN_DN.V2_DN	COPZ2	1	1
PTEN_DN.V2_DN	APBB1IP	1	1
PTEN_DN.V2_DN	HOXB13	1	1
PTEN_DN.V2_DN	TUBBP5	1	1
PTEN_DN.V2_DN	HCLS1	1	1
PTEN_DN.V2_DN	TRAF2	1	1
PTEN_DN.V2_DN	IZUMO4	1	1
PTEN_DN.V2_DN	PTEN	1	1
PTEN_DN.V2_DN	KRT7	1	1
PTEN_DN.V2_DN	ATF5	1	1
PTEN_DN.V2_DN	NR4A2	1	1
PTEN_DN.V2_DN	CYP20A1	1	1
PTEN_DN.V2_DN	FOXH1	1	1
PTEN_DN.V2_DN	DDX31	1	1
PTEN_DN.V2_DN	HIST1H4E	1	1
PTEN_DN.V2_DN	ATP11B	1	1
PTEN_DN.V2_DN	HOXC5	1	1
PTEN_DN.V2_DN	CORO2B	1	1
PTEN_DN.V2_DN	ANXA10	1	1
PTEN_DN.V2_DN	CCDC88C	1	1
PTEN_DN.V2_DN	DYRK4	1	1
PTEN_DN.V2_DN	RIT2	1	1
PTEN_DN.V2_DN	CRBN	1	1
PTEN_DN.V2_DN	CCDC53	1	1
PTEN_DN.V2_DN	NRTN	1	1
PTEN_DN.V2_DN	BARX2	1	1
PTEN_DN.V2_DN	APOLD1	1	1
PTEN_DN.V2_DN	AP4M1	1	1
PTEN_DN.V2_DN	MT1M	1	1
PTEN_DN.V2_DN	CCDC132	1	1
PTEN_DN.V2_DN	TULP1	1	1
PTEN_DN.V2_DN	BAMBI	1	1
PTEN_DN.V2_DN	STMN1	1	1
PTEN_DN.V2_DN	MXD3	1	1
PTEN_DN.V2_DN	SGK1	1	1
PTEN_DN.V2_DN	REPS2	1	1
PTEN_DN.V2_DN	BCOR	1	1
PTEN_DN.V2_DN	SERPINH1	1	1
PTEN_DN.V2_DN	GPRC5C	1	1
PTEN_DN.V2_DN	SSTR5	1	1
PTEN_DN.V2_DN	TUBB1	1	1
PTEN_DN.V2_DN	TBX3	1	1
PTEN_DN.V2_DN	TRPM4	1	1
PTEN_DN.V2_DN	AKAP5	1	1
PTEN_DN.V2_DN	C8orf55	1	1
PTEN_DN.V2_DN	MAPK3	1	1
PTEN_DN.V2_DN	MRC2	1	1
PTEN_DN.V2_DN	CLEC7A	1	1
PTEN_DN.V2_DN	CBX7	1	1
PTEN_DN.V2_DN	KRT23	1	1
PTEN_DN.V2_DN	RIBC2	1	1
PTEN_DN.V2_DN	UCP3	1	1
PTEN_DN.V2_DN	ZNF446	1	1
PTEN_DN.V2_DN	ENTPD7	1	1
PTEN_DN.V2_DN	SPHK1	1	1
PTEN_DN.V2_DN	RASA3	1	1
