regulator	target	mor	likelihood
HALLMARK_E2F_TARGETS	ZW10	1	1
HALLMARK_E2F_TARGETS	PA2G4	1	1
HALLMARK_E2F_TARGETS	SSRP1	1	1
HALLMARK_E2F_TARGETS	NAP1L1	1	1
HALLMARK_E2F_TARGETS	ANP32E	1	1
HALLMARK_E2F_TARGETS	HMGB3	1	1
HALLMARK_E2F_TARGETS	IPO7	1	1
HALLMARK_E2F_TARGETS	RAD21	1	1
HALLMARK_E2F_TARGETS	CDK4	1	1
HALLMARK_E2F_TARGETS	CDKN1A	1	1
HALLMARK_E2F_TARGETS	BRMS1L	1	1
HALLMARK_E2F_TARGETS	CTPS	1	1
HALLMARK_E2F_TARGETS	RAD50	1	1
HALLMARK_E2F_TARGETS	TRA2B	1	1
HALLMARK_E2F_TARGETS	CSE1L	1	1
HALLMARK_E2F_TARGETS	PAICS	1	1
HALLMARK_E2F_TARGETS	STAG1	1	1
HALLMARK_E2F_TARGETS	LUC7L3	1	1
HALLMARK_E2F_TARGETS	PPM1D	1	1
HALLMARK_E2F_TARGETS	NME1	1	1
HALLMARK_E2F_TARGETS	SRSF2	1	1
HALLMARK_E2F_TARGETS	XPO1	1	1
HALLMARK_E2F_TARGETS	HNRNPD	1	1
HALLMARK_E2F_TARGETS	PMS2	1	1
HALLMARK_E2F_TARGETS	ASF1A	1	1
HALLMARK_E2F_TARGETS	EXOSC8	1	1
HALLMARK_E2F_TARGETS	MLH1	1	1
HALLMARK_E2F_TARGETS	NUP107	1	1
HALLMARK_E2F_TARGETS	ORC2	1	1
HALLMARK_E2F_TARGETS	TP53	1	1
HALLMARK_E2F_TARGETS	TFRC	1	1
HALLMARK_E2F_TARGETS	HMGA1	1	1
HALLMARK_E2F_TARGETS	PSIP1	1	1
HALLMARK_E2F_TARGETS	DDX39A	1	1
HALLMARK_E2F_TARGETS	SNRPB	1	1
HALLMARK_E2F_TARGETS	CDKN1B	1	1
HALLMARK_E2F_TARGETS	MTHFD2	1	1
HALLMARK_E2F_TARGETS	WEE1	1	1
HALLMARK_E2F_TARGETS	PRDX4	1	1
HALLMARK_E2F_TARGETS	PHF5A	1	1
HALLMARK_E2F_TARGETS	TBRG4	1	1
HALLMARK_E2F_TARGETS	SHMT1	1	1
HALLMARK_E2F_TARGETS	PRPS1	1	1
HALLMARK_E2F_TARGETS	DIAPH3	1	1
HALLMARK_E2F_TARGETS	NUP153	1	1
HALLMARK_E2F_TARGETS	PSMC3IP	1	1
HALLMARK_E2F_TARGETS	XRCC6	1	1
HALLMARK_E2F_TARGETS	PNN	1	1
HALLMARK_E2F_TARGETS	HUS1	1	1
HALLMARK_E2F_TARGETS	RBBP7	1	1
HALLMARK_E2F_TARGETS	PDS5B	1	1
HALLMARK_E2F_TARGETS	NOP56	1	1
HALLMARK_E2F_TARGETS	MXD3	1	1
HALLMARK_E2F_TARGETS	PPP1R8	1	1
HALLMARK_E2F_TARGETS	GSPT1	1	1
HALLMARK_E2F_TARGETS	CDKN2A	1	1
HALLMARK_E2F_TARGETS	AK2	1	1
HALLMARK_E2F_TARGETS	CIT	1	1
HALLMARK_E2F_TARGETS	ING3	1	1
HALLMARK_E2F_TARGETS	HN1	1	1
HALLMARK_E2F_TARGETS	POP7	1	1
HALLMARK_E2F_TARGETS	SYNCRIP	1	1
HALLMARK_E2F_TARGETS	EIF2S1	1	1
HALLMARK_E2F_TARGETS	LYAR	1	1
HALLMARK_E2F_TARGETS	PAN2	1	1
HALLMARK_E2F_TARGETS	SPC24	1	1
HALLMARK_MYC_TARGETS_V1	PCNA	1	1
HALLMARK_MYC_TARGETS_V1	PSMD8	1	1
HALLMARK_MYC_TARGETS_V1	PSMD7	1	1
HALLMARK_MYC_TARGETS_V1	SET	1	1
HALLMARK_MYC_TARGETS_V1	SNRPA1	1	1
HALLMARK_MYC_TARGETS_V1	RAN	1	1
HALLMARK_MYC_TARGETS_V1	SRSF2	1	1
HALLMARK_MYC_TARGETS_V1	G3BP1	1	1
HALLMARK_MYC_TARGETS_V1	STARD7	1	1
HALLMARK_MYC_TARGETS_V1	NPM1	1	1
HALLMARK_MYC_TARGETS_V1	BUB3	1	1
HALLMARK_MYC_TARGETS_V1	EIF3D	1	1
HALLMARK_MYC_TARGETS_V1	XPO1	1	1
HALLMARK_MYC_TARGETS_V1	FBL	1	1
HALLMARK_MYC_TARGETS_V1	EIF4A1	1	1
HALLMARK_MYC_TARGETS_V1	CANX	1	1
HALLMARK_MYC_TARGETS_V1	NAP1L1	1	1
HALLMARK_MYC_TARGETS_V1	CBX3	1	1
HALLMARK_MYC_TARGETS_V1	CCT3	1	1
HALLMARK_MYC_TARGETS_V1	C1QBP	1	1
HALLMARK_MYC_TARGETS_V1	U2AF1	1	1
HALLMARK_MYC_TARGETS_V1	UBE2L3	1	1
HALLMARK_MYC_TARGETS_V1	SSBP1	1	1
HALLMARK_MYC_TARGETS_V1	SRSF1	1	1
HALLMARK_MYC_TARGETS_V1	TCP1	1	1
HALLMARK_MYC_TARGETS_V1	MCM2	1	1
HALLMARK_MYC_TARGETS_V1	EIF3B	1	1
HALLMARK_MYC_TARGETS_V1	PSMD14	1	1
HALLMARK_MYC_TARGETS_V1	SNRPA	1	1
HALLMARK_MYC_TARGETS_V1	PWP1	1	1
HALLMARK_MYC_TARGETS_V1	APEX1	1	1
HALLMARK_MYC_TARGETS_V1	TXNL4A	1	1
HALLMARK_MYC_TARGETS_V1	HNRNPR	1	1
HALLMARK_MYC_TARGETS_V1	PSMB2	1	1
HALLMARK_MYC_TARGETS_V1	HPRT1	1	1
HALLMARK_MYC_TARGETS_V1	MCM6	1	1
HALLMARK_MYC_TARGETS_V1	NME1	1	1
HALLMARK_MYC_TARGETS_V1	SNRPD1	1	1
HALLMARK_MYC_TARGETS_V1	EEF1B2	1	1
HALLMARK_MYC_TARGETS_V1	HSPD1	1	1
HALLMARK_MYC_TARGETS_V1	CAD	1	1
HALLMARK_MYC_TARGETS_V1	RPL18	1	1
HALLMARK_MYC_TARGETS_V1	PGK1	1	1
HALLMARK_MYC_TARGETS_V1	DDX18	1	1
HALLMARK_MYC_TARGETS_V1	RPS2	1	1
HALLMARK_MYC_TARGETS_V1	LDHA	1	1
HALLMARK_MYC_TARGETS_V1	RUVBL2	1	1
HALLMARK_MYC_TARGETS_V1	RNPS1	1	1
HALLMARK_MYC_TARGETS_V1	EIF2S1	1	1
HALLMARK_MYC_TARGETS_V1	RANBP1	1	1
HALLMARK_MYC_TARGETS_V1	MCM5	1	1
HALLMARK_MYC_TARGETS_V1	IARS	1	1
HALLMARK_MYC_TARGETS_V1	UBE2E1	1	1
HALLMARK_MYC_TARGETS_V1	MYC	1	1
HALLMARK_MYC_TARGETS_V1	AP3S1	1	1
HALLMARK_MYC_TARGETS_V1	RFC4	1	1
HALLMARK_MYC_TARGETS_V1	DUT	1	1
HALLMARK_MYC_TARGETS_V1	PSMA4	1	1
HALLMARK_MYC_TARGETS_V1	RPS3	1	1
HALLMARK_MYC_TARGETS_V1	SNRPG	1	1
HALLMARK_MYC_TARGETS_V1	PHB2	1	1
HALLMARK_MYC_TARGETS_V1	SSB	1	1
HALLMARK_MYC_TARGETS_V1	EIF4H	1	1
HALLMARK_MYC_TARGETS_V1	SRSF3	1	1
HALLMARK_MYC_TARGETS_V1	CCT4	1	1
HALLMARK_MYC_TARGETS_V1	TFDP1	1	1
HALLMARK_MYC_TARGETS_V1	EIF2S2	1	1
HALLMARK_MYC_TARGETS_V1	CDK4	1	1
HALLMARK_MYC_TARGETS_V1	SNRPD3	1	1
HALLMARK_MYC_TARGETS_V1	PSMD1	1	1
HALLMARK_MYC_TARGETS_V1	GNB2L1	1	1
HALLMARK_MYC_TARGETS_V1	GOT2	1	1
HALLMARK_MYC_TARGETS_V1	PABPC4	1	1
HALLMARK_MYC_TARGETS_V1	CCT5	1	1
HALLMARK_MYC_TARGETS_V1	PRPS2	1	1
HALLMARK_MYC_TARGETS_V1	ACP1	1	1
HALLMARK_MYC_TARGETS_V1	PRPF31	1	1
HALLMARK_MYC_TARGETS_V1	CCT2	1	1
HALLMARK_MYC_TARGETS_V1	KARS	1	1
HALLMARK_MYC_TARGETS_V1	DEK	1	1
HALLMARK_MYC_TARGETS_V1	EIF4G2	1	1
HALLMARK_MYC_TARGETS_V1	XPOT	1	1
HALLMARK_MYC_TARGETS_V1	SRM	1	1
HALLMARK_MYC_TARGETS_V1	UBA2	1	1
HALLMARK_MYC_TARGETS_V1	KPNB1	1	1
HALLMARK_MYC_TARGETS_V1	PSMA7	1	1
HALLMARK_MYC_TARGETS_V1	TRA2B	1	1
HALLMARK_MYC_TARGETS_V1	COX5A	1	1
HALLMARK_MYC_TARGETS_V1	PA2G4	1	1
HALLMARK_MYC_TARGETS_V1	PCBP1	1	1
HALLMARK_MYC_TARGETS_V1	HNRNPA1	1	1
HALLMARK_MYC_TARGETS_V1	CCNA2	1	1
HALLMARK_MYC_TARGETS_V1	PPIA	1	1
HALLMARK_MYC_TARGETS_V1	EIF3J	1	1
HALLMARK_MYC_TARGETS_V1	ORC2	1	1
HALLMARK_MYC_TARGETS_V1	PSMA2	1	1
HALLMARK_MYC_TARGETS_V1	SYNCRIP	1	1
HALLMARK_MYC_TARGETS_V1	HDAC2	1	1
HALLMARK_MYC_TARGETS_V1	LSM2	1	1
HALLMARK_MYC_TARGETS_V1	VBP1	1	1
HALLMARK_MYC_TARGETS_V1	PSMA6	1	1
HALLMARK_MYC_TARGETS_V1	CNBP	1	1
HALLMARK_MYC_TARGETS_V1	CDK2	1	1
HALLMARK_MYC_TARGETS_V1	TARDBP	1	1
HALLMARK_MYC_TARGETS_V1	NOLC1	1	1
HALLMARK_MYC_TARGETS_V1	GSPT1	1	1
HALLMARK_MYC_TARGETS_V1	HNRNPA2B1	1	1
HALLMARK_MYC_TARGETS_V1	ETF1	1	1
HALLMARK_MYC_TARGETS_V1	RPL6	1	1
HALLMARK_MYC_TARGETS_V1	TOMM70A	1	1
HALLMARK_MYC_TARGETS_V1	PTGES3	1	1
HALLMARK_MYC_TARGETS_V1	PSMA1	1	1
HALLMARK_MYC_TARGETS_V1	PSMC6	1	1
HALLMARK_MYC_TARGETS_V1	CTPS	1	1
HALLMARK_MYC_TARGETS_V1	HSPE1	1	1
HALLMARK_MYC_TARGETS_V1	FAM120A	1	1
HALLMARK_MYC_TARGETS_V1	PPM1G	1	1
HALLMARK_MYC_TARGETS_V1	HNRNPD	1	1
HALLMARK_MYC_TARGETS_V1	SERBP1	1	1
HALLMARK_MYC_TARGETS_V1	CSTF2	1	1
HALLMARK_MYC_TARGETS_V1	PRDX4	1	1
HALLMARK_MYC_TARGETS_V1	EIF4E	1	1
HALLMARK_MYC_TARGETS_V1	ODC1	1	1
HALLMARK_MYC_TARGETS_V1	USP1	1	1
HALLMARK_MYC_TARGETS_V1	RPL22	1	1
HALLMARK_MYC_TARGETS_V1	HNRNPA3	1	1
HALLMARK_MYC_TARGETS_V1	NCBP1	1	1
HALLMARK_MYC_TARGETS_V1	RPLP0	1	1
HALLMARK_MYC_TARGETS_V1	ABCE1	1	1
HALLMARK_MYC_TARGETS_V1	EIF1AX	1	1
HALLMARK_MYC_TARGETS_V1	YWHAE	1	1
HALLMARK_MYC_TARGETS_V1	MCM7	1	1
HALLMARK_MYC_TARGETS_V1	YWHAQ	1	1
HALLMARK_MYC_TARGETS_V1	VDAC1	1	1
HALLMARK_MYC_TARGETS_V1	SMARCC1	1	1
HALLMARK_MYC_TARGETS_V1	SNRPD2	1	1
HALLMARK_MYC_TARGETS_V1	HNRNPU	1	1
HALLMARK_MYC_TARGETS_V1	HDDC2	1	1
HALLMARK_MYC_TARGETS_V1	PSMD3	1	1
HALLMARK_MYC_TARGETS_V1	RRM1	1	1
HALLMARK_MYC_TARGETS_V1	SF3A1	1	1
HALLMARK_MYC_TARGETS_V1	LSM7	1	1
HALLMARK_MYC_TARGETS_V1	ERH	1	1
HALLMARK_MYC_TARGETS_V1	RPL14	1	1
HALLMARK_MYC_TARGETS_V1	PSMB3	1	1
HALLMARK_MYC_TARGETS_V1	IFRD1	1	1
HALLMARK_MYC_TARGETS_V1	NCBP2	1	1
HALLMARK_MYC_TARGETS_V1	GLO1	1	1
HALLMARK_MYC_TARGETS_V1	NDUFAB1	1	1
HALLMARK_MYC_TARGETS_V1	CUL1	1	1
HALLMARK_MYC_TARGETS_V1	NHP2	1	1
HALLMARK_MYC_TARGETS_V1	CLNS1A	1	1
HALLMARK_MYC_TARGETS_V1	TRIM28	1	1
HALLMARK_MYC_TARGETS_V1	RSL1D1	1	1
HALLMARK_MYC_TARGETS_V1	HNRNPC	1	1
HALLMARK_MYC_TARGETS_V1	COPS5	1	1
HALLMARK_MYC_TARGETS_V1	XRCC6	1	1
HALLMARK_MYC_TARGETS_V1	SLC25A3	1	1
HALLMARK_MYC_TARGETS_V1	MRPL9	1	1
HALLMARK_MYC_TARGETS_V1	POLE3	1	1
HALLMARK_MYC_TARGETS_V1	POLD2	1	1
HALLMARK_MYC_TARGETS_V1	H2AFZ	1	1
HALLMARK_MYC_TARGETS_V1	AIMP2	1	1
HALLMARK_MYC_TARGETS_V1	NOP56	1	1
HALLMARK_MYC_TARGETS_V1	PRDX3	1	1
HALLMARK_MYC_TARGETS_V1	MRPS18B	1	1
HALLMARK_MYC_TARGETS_V1	EPRS	1	1
HALLMARK_MYC_TARGETS_V1	KPNA2	1	1
HALLMARK_MYC_TARGETS_V1	HSP90AB1	1	1
HALLMARK_MYC_TARGETS_V1	RPL34	1	1
HALLMARK_MYC_TARGETS_V1	SRPK1	1	1
HALLMARK_MYC_TARGETS_V1	MAD2L1	1	1
HALLMARK_MYC_TARGETS_V1	DHX15	1	1
HALLMARK_MYC_TARGETS_V1	MCM4	1	1
HALLMARK_MYC_TARGETS_V1	RPS5	1	1
HALLMARK_MYC_TARGETS_V1	CCT7	1	1
HALLMARK_MYC_TARGETS_V1	HDGF	1	1
HALLMARK_MYC_TARGETS_V1	RPS6	1	1
HALLMARK_MYC_TARGETS_V1	SNRPB2	1	1
HALLMARK_MYC_TARGETS_V1	PSMC4	1	1
HALLMARK_MYC_TARGETS_V1	CDC20	1	1
HALLMARK_MYC_TARGETS_V1	TUFM	1	1
HALLMARK_MYC_TARGETS_V1	RRP9	1	1
HALLMARK_MYC_TARGETS_V1	CDC45	1	1
HALLMARK_MYC_TARGETS_V1	TYMS	1	1
HALLMARK_MYC_TARGETS_V1	ILF2	1	1
HALLMARK_MYC_TARGETS_V1	VDAC3	1	1
HALLMARK_MYC_TARGETS_V1	IMPDH2	1	1
HALLMARK_MYC_TARGETS_V1	SF3B3	1	1
HALLMARK_MYC_TARGETS_V1	NOP16	1	1
HALLMARK_MYC_TARGETS_V1	SRSF7	1	1
HALLMARK_MYC_TARGETS_V1	GNL3	1	1
HALLMARK_MYC_TARGETS_V1	EXOSC7	1	1
HALLMARK_MYC_TARGETS_V1	MRPL23	1	1
HALLMARK_MYC_TARGETS_V1	RAD23B	1	1
HALLMARK_MYC_TARGETS_V1	RPS10	1	1
HALLMARK_MYC_TARGETS_V1	PHB	1	1
HALLMARK_MYC_TARGETS_V1	DDX21	1	1
HALLMARK_MYC_TARGETS_V1	CYC1	1	1
HALLMARK_MYC_TARGETS_V1	PABPC1	1	1
HALLMARK_MYC_TARGETS_V2	SLC19A1	1	1
HALLMARK_MYC_TARGETS_V2	MRTO4	1	1
HALLMARK_MYC_TARGETS_V2	TMEM97	1	1
HALLMARK_MYC_TARGETS_V2	RRP9	1	1
HALLMARK_MYC_TARGETS_V2	PES1	1	1
HALLMARK_MYC_TARGETS_V2	TFB2M	1	1
HALLMARK_MYC_TARGETS_V2	EXOSC5	1	1
HALLMARK_MYC_TARGETS_V2	IPO4	1	1
HALLMARK_MYC_TARGETS_V2	NDUFAF4	1	1
HALLMARK_MYC_TARGETS_V2	NOC4L	1	1
HALLMARK_MYC_TARGETS_V2	MYC	1	1
HALLMARK_MYC_TARGETS_V2	SRM	1	1
HALLMARK_MYC_TARGETS_V2	PA2G4	1	1
HALLMARK_MYC_TARGETS_V2	GNL3	1	1
HALLMARK_MYC_TARGETS_V2	NOLC1	1	1
HALLMARK_MYC_TARGETS_V2	WDR43	1	1
HALLMARK_MYC_TARGETS_V2	RABEPK	1	1
HALLMARK_MYC_TARGETS_V2	NOP16	1	1
HALLMARK_MYC_TARGETS_V2	TBRG4	1	1
HALLMARK_MYC_TARGETS_V2	DDX18	1	1
HALLMARK_MYC_TARGETS_V2	NIP7	1	1
HALLMARK_MYC_TARGETS_V2	WDR74	1	1
HALLMARK_MYC_TARGETS_V2	BYSL	1	1
HALLMARK_MYC_TARGETS_V2	HSPD1	1	1
HALLMARK_MYC_TARGETS_V2	PLK4	1	1
HALLMARK_MYC_TARGETS_V2	NOP2	1	1
HALLMARK_MYC_TARGETS_V2	PPAN	1	1
HALLMARK_MYC_TARGETS_V2	NOP56	1	1
HALLMARK_MYC_TARGETS_V2	RCL1	1	1
HALLMARK_MYC_TARGETS_V2	NPM1	1	1
HALLMARK_MYC_TARGETS_V2	AIMP2	1	1
HALLMARK_MYC_TARGETS_V2	RRP12	1	1
HALLMARK_MYC_TARGETS_V2	PPRC1	1	1
HALLMARK_MYC_TARGETS_V2	TCOF1	1	1
HALLMARK_MYC_TARGETS_V2	MCM5	1	1
HALLMARK_MYC_TARGETS_V2	HK2	1	1
HALLMARK_MYC_TARGETS_V2	CBX3	1	1
HALLMARK_MYC_TARGETS_V2	PLK1	1	1
HALLMARK_MYC_TARGETS_V2	PHB	1	1
HALLMARK_MYC_TARGETS_V2	MCM4	1	1
HALLMARK_MYC_TARGETS_V2	CDK4	1	1
HALLMARK_MYC_TARGETS_V2	DUSP2	1	1
HALLMARK_MYC_TARGETS_V2	MYBBP1A	1	1
HALLMARK_MYC_TARGETS_V2	UTP20	1	1
HALLMARK_MYC_TARGETS_V2	PRMT3	1	1
HALLMARK_MYC_TARGETS_V2	FARSA	1	1
HALLMARK_MYC_TARGETS_V2	MAP3K6	1	1
HALLMARK_MYC_TARGETS_V2	LAS1L	1	1
HALLMARK_MYC_TARGETS_V2	PUS1	1	1
HALLMARK_MYC_TARGETS_V2	HSPE1	1	1
HALLMARK_MYC_TARGETS_V2	SLC29A2	1	1
HALLMARK_MYC_TARGETS_V2	DCTPP1	1	1
HALLMARK_MYC_TARGETS_V2	SUPV3L1	1	1
HALLMARK_MYC_TARGETS_V2	SORD	1	1
HALLMARK_MYC_TARGETS_V2	IMP4	1	1
HALLMARK_MYC_TARGETS_V2	GRWD1	1	1
HALLMARK_MYC_TARGETS_V2	UNG	1	1
HALLMARK_MYC_TARGETS_V2	MPHOSPH10	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL3A1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL5A2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL5A1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	FBN1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL1A1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	FN1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL6A3	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	SERPINE1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL1A2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL4A1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL4A2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	VCAN	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	IGFBP3	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TGFBI	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	SPARC	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LUM	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LAMC1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LOX	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LAMC2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	CTGF	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TAGLN	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL7A1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LOXL2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL6A2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	ITGAV	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	THBS2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL16A1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NNMT	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TPM1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	CDH2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MMP2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL11A1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	THBS1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	FAP	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	BGN	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	SERPINH1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	FSTL1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	POSTN	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	THY1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	SPP1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TNC	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TFPI2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NID2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	ITGB5	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MMP3	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	VIM	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LOXL1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	FBLN5	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL12A1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	ELN	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	CDH11	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COMP	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	SPOCK1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	BMP1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	IL32	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LAMA3	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TIMP1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	QSOX1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TIMP3	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	VCAM1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	CYR61	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EDIL3	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	CALD1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MAGEE1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	FBLN1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	SGCB	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	ECM1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LAMA2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	FSTL3	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TPM2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	INHBA	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	DAB2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EMP3	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	BASP1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	ITGA5	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MGP	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	VEGFA	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	CXCL1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	WNT5A	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	SDC1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	PLOD2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	PCOLCE	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	GREM1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	ITGB1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL5A3	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	RHOB	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HTRA1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	FGF2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	SNTB1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	GADD45A	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MEST	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LRRC15	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TNFRSF11B	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	CD59	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	ACTA2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EFEMP2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MATN2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	PCOLCE2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	SERPINE2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	GPC1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	ABI3BP	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	FUCA1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	SLIT3	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LAMA1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	PMEPA1	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL8A2	1	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	FBN2	1	1
